sentence,label,Article_ID,Sentence_Index,Total_Sentences,Role,Specificity_Score,Conditional_Future,Privacy_Security,Public_Impact
നിലവിലെ സംവിധാനവുമായി പുതിയ സംവിധാനം ബന്ധിപ്പിക്കുന്നതിനുള്ള നടപടികൾ പുരോഗമിക്കുകയാണ്.,0,ART_0072,13,15,GENERAL_DETAIL,0,0,0,0
ആവശ്യമായാൽ ദുരിതാശ്വാസ ക്യാമ്പുകൾ തുറക്കാനുള്ള ഒരുക്കങ്ങൾ പൂർത്തിയായതായി ജില്ലാ ഭരണകൂടം വ്യക്തമാക്കി.,0,ART_0072,14,15,GENERAL_DETAIL,1,0,0,0
വയനാട്: സ്കൂൾ പരിസരങ്ങളിലെ റോഡ് സുരക്ഷ മെച്ചപ്പെടുത്താൻ പുതിയ സുരക്ഷാ പദ്ധതി ആരംഭിച്ചു.,1,ART_0073,0,13,EVENT,0,0,0,0
രക്ഷിതാക്കൾ കുട്ടികളെ റോഡിന്റെ നടുവിൽ ഇറക്കിവിടരുതെന്ന് നിർദേശം നൽകി.,0,ART_0073,1,13,PUBLIC_IMPACT,0,0,0,1
നിലവിലുള്ള പാർക്കിംഗ് പ്രശ്നങ്ങൾ പരിഹരിക്കാൻ പ്രത്യേക യോഗം ചേരും.,0,ART_0073,2,13,GENERAL_DETAIL,0,0,0,0
നിലവിലെ സംവിധാനവുമായി പുതിയ സംവിധാനം ബന്ധിപ്പിക്കുന്നതിനുള്ള നടപടികൾ പുരോഗമിക്കുകയാണ്.,0,ART_0073,3,13,GENERAL_DETAIL,0,0,0,0
പദ്ധതി വിജയകരമായാൽ കൂടുതൽ സ്കൂളുകളിലേക്ക് വ്യാപിപ്പിക്കാനാണ് തീരുമാനം.,0,ART_0073,4,13,POSSIBLE_FUTURE,0,1,0,0
പദ്ധതിക്കായി 12 കോടി രൂപ വകയിരുത്തിയതായി വിദ്യാഭ്യാസ വകുപ്പ് അറിയിച്ചു.,1,ART_0073,5,13,BUDGET,3,0,0,0
സ്കൂൾ ബസുകൾക്ക് വേഗപരിധി നിർബന്ധമാക്കുകയും ഡ്രൈവർമാർക്ക് പ്രത്യേക പരിശീലനം നൽകുകയും ചെയ്യും.,1,ART_0073,6,13,PUBLIC_IMPACT,0,0,0,0
സ്കൂൾ പ്രവേശന കവാടങ്ങളിൽ സീബ്രാ ക്രോസിങ്ങും മുന്നറിയിപ്പ് ബോർഡുകളും സ്ഥാപിക്കും.,0,ART_0073,7,13,PUBLIC_IMPACT,0,0,0,1
രാവിലെക്കും വൈകിട്ടും പൊലീസ് നിരീക്ഷണം ശക്തമാക്കുമെന്ന് അധികൃതർ പറഞ്ഞു.,0,ART_0073,8,13,GENERAL_DETAIL,0,0,0,0
പൊതുജനങ്ങളിൽ ബോധവൽക്കരണ പരിപാടികൾ നടത്തും.,0,ART_0073,9,13,GENERAL_DETAIL,0,0,0,1
പദ്ധതിയുടെ വിശദമായ മാർഗനിർദേശങ്ങൾ പിന്നീട് പ്രസിദ്ധീകരിക്കും.,0,ART_0073,10,13,GENERAL_DETAIL,0,0,0,0
വിദ്യാർത്ഥികളുടെ സുരക്ഷ ഉറപ്പാക്കുകയും സ്കൂൾ സമയത്തെ ഗതാഗത അപകടങ്ങൾ കുറയ്ക്കുകയും ചെയ്യുകയാണ് പദ്ധതിയുടെ പ്രധാന ലക്ഷ്യം.,1,ART_0073,11,13,PURPOSE_GOAL,0,0,0,0
"ആദ്യഘട്ടത്തിൽ തിരുവനന്തപുരം, എറണാകുളം, കോഴിക്കോട് മേഖലകളിലെ 15 സ്കൂളുകളിലാണ് പദ്ധതി നടപ്പാക്കുക.",1,ART_0073,12,13,SCALE,3,0,0,0
കോഴിക്കോട്: സ്കൂൾ പരിസരങ്ങളിലെ റോഡ് സുരക്ഷ മെച്ചപ്പെടുത്താൻ പുതിയ സുരക്ഷാ പദ്ധതി ആരംഭിച്ചു.,1,ART_0074,0,15,EVENT,0,0,0,0
ജില്ലാ ഭരണകൂടം ഉദ്യോഗസ്ഥർ സ്ഥലത്തെത്തി പ്രാഥമിക പരിശോധന നടത്തി.,0,ART_0074,1,15,GENERAL_DETAIL,1,0,0,0
നിലവിലെ സംവിധാനവുമായി പുതിയ സംവിധാനം ബന്ധിപ്പിക്കുന്നതിനുള്ള നടപടികൾ പുരോഗമിക്കുകയാണ്.,0,ART_0074,2,15,GENERAL_DETAIL,0,0,0,0
പൊതുജനങ്ങളിൽ ബോധവൽക്കരണ പരിപാടികൾ നടത്തും.,0,ART_0074,3,15,GENERAL_DETAIL,0,0,0,1
നിലവിലുള്ള പാർക്കിംഗ് പ്രശ്നങ്ങൾ പരിഹരിക്കാൻ പ്രത്യേക യോഗം ചേരും.,0,ART_0074,4,15,GENERAL_DETAIL,0,0,0,0
സ്കൂൾ ബസുകൾക്ക് വേഗപരിധി നിർബന്ധമാക്കുകയും ഡ്രൈവർമാർക്ക് പ്രത്യേക പരിശീലനം നൽകുകയും ചെയ്യും.,1,ART_0074,5,15,PUBLIC_IMPACT,0,0,0,0
പദ്ധതിക്കായി 25 കോടി രൂപ വകയിരുത്തിയതായി വിദ്യാഭ്യാസ വകുപ്പ് അറിയിച്ചു.,1,ART_0074,6,15,BUDGET,3,0,0,0
രാവിലെക്കും വൈകിട്ടും പൊലീസ് നിരീക്ഷണം ശക്തമാക്കുമെന്ന് അധികൃതർ പറഞ്ഞു.,0,ART_0074,7,15,GENERAL_DETAIL,0,0,0,0
പദ്ധതി വിജയകരമായാൽ കൂടുതൽ സ്കൂളുകളിലേക്ക് വ്യാപിപ്പിക്കാനാണ് തീരുമാനം.,0,ART_0074,8,15,POSSIBLE_FUTURE,0,1,0,0
പദ്ധതിയുടെ വിശദമായ മാർഗനിർദേശങ്ങൾ പിന്നീട് പ്രസിദ്ധീകരിക്കും.,0,ART_0074,9,15,GENERAL_DETAIL,0,0,0,0
സ്കൂൾ പ്രവേശന കവാടങ്ങളിൽ സീബ്രാ ക്രോസിങ്ങും മുന്നറിയിപ്പ് ബോർഡുകളും സ്ഥാപിക്കും.,0,ART_0074,10,15,PUBLIC_IMPACT,0,0,0,1
രക്ഷിതാക്കൾ കുട്ടികളെ റോഡിന്റെ നടുവിൽ ഇറക്കിവിടരുതെന്ന് നിർദേശം നൽകി.,0,ART_0074,11,15,PUBLIC_IMPACT,0,0,0,1
ജനങ്ങളുടെ പ്രതികരണം പരിശോധിച്ച ശേഷം കൂടുതൽ മാറ്റങ്ങൾ വരുത്തുമെന്ന് അധികൃതർ അറിയിച്ചു.,0,ART_0074,12,15,GENERAL_DETAIL,0,0,0,0
"ആദ്യഘട്ടത്തിൽ ഫോർട്ട് കൊച്ചി, മട്ടാഞ്ചേരി, തേവര മേഖലകളിലെ 2500 സ്കൂളുകളിലാണ് പദ്ധതി നടപ്പാക്കുക.",1,ART_0074,13,15,SCALE,3,0,0,0
വിദ്യാർത്ഥികളുടെ സുരക്ഷ ഉറപ്പാക്കുകയും സ്കൂൾ സമയത്തെ ഗതാഗത അപകടങ്ങൾ കുറയ്ക്കുകയും ചെയ്യുകയാണ് പദ്ധതിയുടെ പ്രധാന ലക്ഷ്യം.,1,ART_0074,14,15,PURPOSE_GOAL,0,0,0,0
കോട്ടയം: നഗരത്തിലെ ഗതാഗതക്കുരുക്ക് കുറയ്ക്കുന്നതിനായി പുതിയ ഇലക്ട്രിക് ബസ് സർവീസുകൾ ആരംഭിച്ചു.,1,ART_0075,0,15,EVENT,0,0,0,0
യാത്രക്കാരുടെ പ്രതികരണം വിലയിരുത്തിയ ശേഷം കൂടുതൽ റൂട്ടുകളിലേക്ക് സർവീസ് വ്യാപിപ്പിക്കും.,0,ART_0075,1,15,GENERAL_DETAIL,1,0,0,1
ബസ് സ്റ്റോപ്പുകളിൽ സമയക്രമം പ്രദർശിപ്പിക്കുന്ന ഡിജിറ്റൽ ബോർഡുകളും സ്ഥാപിക്കും.,0,ART_0075,2,15,GENERAL_DETAIL,0,0,0,0
നിലവിലെ സംവിധാനവുമായി പുതിയ സംവിധാനം ബന്ധിപ്പിക്കുന്നതിനുള്ള നടപടികൾ പുരോഗമിക്കുകയാണ്.,0,ART_0075,3,15,GENERAL_DETAIL,0,0,0,0
വിദ്യാർത്ഥികൾക്കും സ്ഥിരം യാത്രക്കാർക്കും ഇളവുകൾ നൽകുന്നതിനെക്കുറിച്ച് അധികൃതർ ആലോചിക്കുന്നു.,0,ART_0075,4,15,POSSIBLE_FUTURE,0,1,0,0
പദ്ധതിയുടെ ഭാഗമായി പഴയ ഡീസൽ ബസുകൾ ഘട്ടംഘട്ടമായി പിൻവലിക്കും.,1,ART_0075,5,15,OFFICIAL_RESPONSE,0,0,0,0
ഇന്ധനച്ചെലവ് കുറയ്ക്കാനും വായു മലിനീകരണം നിയന്ത്രിക്കാനും പദ്ധതി സഹായകരമാകുമെന്ന് ആരോഗ്യ വകുപ്പ് വ്യക്തമാക്കി.,1,ART_0075,6,15,PURPOSE_GOAL,0,0,0,0
പ്രാദേശിക സംഘടനകളുമായി ചർച്ച നടത്തിയ ശേഷം അന്തിമ പട്ടിക തയ്യാറാക്കും.,0,ART_0075,7,15,GENERAL_DETAIL,0,0,0,0
ഡ്രൈവർമാർക്കും കണ്ടക്ടർമാർക്കും പ്രത്യേക പരിശീലനം നൽകിയതായി ഉദ്യോഗസ്ഥർ അറിയിച്ചു.,0,ART_0075,8,15,IMPLEMENTATION_DETAIL,0,0,0,0
ആദ്യ ദിവസത്തെ സർവീസുകളിൽ യാത്രക്കാരുടെ പങ്കാളിത്തം തൃപ്തികരമായിരുന്നുവെന്ന് അധികൃതർ വ്യക്തമാക്കി.,0,ART_0075,9,15,GENERAL_DETAIL,0,0,0,1
"പുതിയ ബസുകളിൽ ജിപിഎസ് സംവിധാനം, സിസിടിവി ക്യാമറ, ഡിജിറ്റൽ ടിക്കറ്റ് സൗകര്യം എന്നിവ ഒരുക്കിയിട്ടുണ്ട്.",0,ART_0075,10,15,GENERAL_DETAIL,1,0,0,0
പദ്ധതി വിജയകരമായാൽ സമീപ നഗരങ്ങളിലേക്കും സമാന സർവീസുകൾ ആരംഭിക്കാനാണ് തീരുമാനം.,0,ART_0075,11,15,POSSIBLE_FUTURE,0,1,0,0
ജനങ്ങളുടെ പ്രതികരണം പരിശോധിച്ച ശേഷം കൂടുതൽ മാറ്റങ്ങൾ വരുത്തുമെന്ന് അധികൃതർ അറിയിച്ചു.,0,ART_0075,12,15,GENERAL_DETAIL,0,0,0,0
ആദ്യഘട്ടത്തിൽ പ്രധാനപ്പെട്ട 10 റൂട്ടുകളിലാണ് ബസുകൾ ഓടിത്തുടങ്ങിയത്.,1,ART_0075,13,15,SCALE,4,0,0,0
രാവിലെയും വൈകിട്ടും തിരക്കേറിയ സമയങ്ങളിൽ അധിക സർവീസുകൾ നടത്തുമെന്ന് ഗതാഗത വകുപ്പ് അറിയിച്ചു.,1,ART_0075,14,15,PUBLIC_IMPACT,0,0,0,0
ആലപ്പുഴ: സർക്കാർ ആശുപത്രികളിൽ ഡിജിറ്റൽ ആരോഗ്യ കാർഡ് സംവിധാനം ഘട്ടംഘട്ടമായി നടപ്പാക്കുമെന്ന് ആരോഗ്യ വകുപ്പ് അറിയിച്ചു.,1,ART_0076,0,16,EVENT,0,0,0,0
"രോഗികളുടെ ചികിത്സാ ചരിത്രം, പരിശോധനാഫലങ്ങൾ, മരുന്ന് വിവരങ്ങൾ എന്നിവ ഏകീകൃത ഡിജിറ്റൽ രേഖയായി സൂക്ഷിക്കുന്നതാണ് പദ്ധതിയുടെ പ്രധാന ലക്ഷ്യം.",1,ART_0076,1,16,PURPOSE_GOAL,0,0,0,0
പദ്ധതിക്കായി ആദ്യഘട്ടത്തിൽ 25 കോടി രൂപ അനുവദിച്ചതായി ധനവകുപ്പ് വ്യക്തമാക്കി.,1,ART_0076,2,16,BUDGET,4,0,0,0
ഗ്രാമപ്രദേശങ്ങളിലെ ഇന്റർനെറ്റ് സൗകര്യം മെച്ചപ്പെടുത്തേണ്ടത് പദ്ധതിയുടെ വിജയത്തിന് നിർണായകമാണെന്ന് വിദഗ്ധർ അഭിപ്രായപ്പെട്ടു.,0,ART_0076,3,16,REACTION_BACKGROUND,0,0,0,0
ഗതാഗത വകുപ്പ് ഉദ്യോഗസ്ഥർ സ്ഥലത്തെത്തി പ്രാഥമിക പരിശോധന നടത്തി.,0,ART_0076,4,16,GENERAL_DETAIL,0,0,0,0
ആദ്യഘട്ടം വിജയകരമായാൽ ആറുമാസത്തിനകം എല്ലാ ജില്ലാ ആശുപത്രികളിലേക്കും സംവിധാനം വ്യാപിപ്പിക്കാനാണ് തീരുമാനം.,0,ART_0076,5,16,POSSIBLE_FUTURE,1,1,0,0
പദ്ധതിയുടെ പുരോഗതി വിലയിരുത്താൻ സംസ്ഥാനതല നിരീക്ഷണ സമിതി രൂപീകരിക്കും.,0,ART_0076,6,16,GENERAL_DETAIL,0,0,0,0
രോഗികളുടെ വിവരസുരക്ഷ ഉറപ്പാക്കാൻ പ്രത്യേക എൻക്രിപ്ഷൻ സംവിധാനം ഉപയോഗിക്കുമെന്ന് അധികൃതർ അറിയിച്ചു.,1,ART_0076,7,16,PRIVACY_SECURITY,0,0,1,0
"ആദ്യഘട്ടത്തിൽ മഞ്ചേരി, തിരൂർ, പൊന്നാനി ജില്ലകളിലെ തിരഞ്ഞെടുക്കപ്പെട്ട ആശുപത്രികളിലാണ് പദ്ധതി ആരംഭിക്കുക.",1,ART_0076,8,16,SCALE,2,0,0,0
